abs_lga;suburb;census_year;state;category;sub_category;speaks_english_only;very_well_or_well;not_well_or_not_at_all;total_1;not_stated_b;total_2
Darwin;Moil;2016;Northern Territory;;Afrikaans;;0.0;0.0;0.0;0.0;0.0
Darwin;Moil;2016;Northern Territory;;Language spoken at home not stated;;7.0;0.0;5.0;184.0;188.0
Darwin;Muirhead;2016;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Nakara;2016;Northern Territory;;Tamil;;24.0;6.0;28.0;0.0;28.0
Darwin;Nightcliff;2016;Northern Territory;Indo-Aryan languages;Punjabi;;38.0;5.0;44.0;0.0;45.0
Darwin;Parap;2016;Northern Territory;;Arabic;;6.0;0.0;6.0;0.0;6.0
Darwin;Parap;2016;Northern Territory;;Polish;;0.0;0.0;0.0;0.0;0.0
Darwin;Rapid Creek;2016;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;The Gardens (NT);2016;Northern Territory;;Japanese;;0.0;0.0;0.0;0.0;0.0
Darwin;The Gardens (NT);2016;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;The Narrows (NT);2016;Northern Territory;Chinese languages;Mandarin;;0.0;3.0;0.0;0.0;0.0
Darwin;The Narrows (NT);2016;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;The Narrows (NT);2016;Northern Territory;;Italian;;0.0;0.0;0.0;0.0;0.0
Darwin;The Narrows (NT);2016;Northern Territory;;Korean;;0.0;0.0;0.0;0.0;0.0
Darwin;Tiwi;2016;Northern Territory;Indo-Aryan languages;Urdu;;7.0;0.0;9.0;0.0;9.0
Darwin;Tiwi;2016;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Tiwi;2016;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;38.0;0.0;38.0;0.0;35.0
Darwin;Tiwi;2016;Northern Territory;;Spanish;;15.0;0.0;15.0;0.0;15.0
Darwin;Wagaman;2016;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;102.0;6.0;111.0;4.0;114.0
Darwin;Wanguri;2016;Northern Territory;;Polish;;0.0;0.0;0.0;0.0;0.0
Darwin;Wanguri;2016;Northern Territory;;Spanish;;8.0;0.0;12.0;0.0;12.0
Darwin;Winnellie;2016;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;Winnellie;2016;Northern Territory;;Other(f);;0.0;0.0;0.0;0.0;0.0
Darwin;Woolner;2016;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Wulagi;2016;Northern Territory;Indo-Aryan languages;Bengali;;0.0;0.0;0.0;0.0;0.0
Darwin;Wulagi;2016;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;42.0;0.0;40.0;0.0;40.0
Darwin;Wanguri;2021;Northern Territory;;Arabic;;5.0;0.0;5.0;0.0;5.0
Darwin;Wanguri;2021;Northern Territory;;Italian;;14.0;0.0;14.0;0.0;14.0
Darwin;Wanguri;2021;Northern Territory;;Khmer;;0.0;0.0;3.0;0.0;3.0
Darwin;Wanguri;2021;Northern Territory;;Russian;;0.0;0.0;3.0;0.0;3.0
Darwin;Wanguri;2021;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Wanguri;2021;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;22.0;6.0;32.0;0.0;32.0
Darwin;Wanguri;2021;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;36.0;3.0;36.0;0.0;39.0
Darwin;Wanguri;2021;Northern Territory;Southeast Asian Austronesian languages;Other(e);;14.0;0.0;14.0;0.0;14.0
Darwin;Wanguri;2021;Northern Territory;;Language used at home not stated;;9.0;0.0;11.0;155.0;164.0
Darwin;Alawa;2021;Northern Territory;;Australian Indigenous Languages;;12.0;0.0;17.0;0.0;17.0
Darwin;Alawa;2021;Northern Territory;;French;;5.0;0.0;5.0;0.0;5.0
Darwin;Alawa;2021;Northern Territory;;German;;3.0;0.0;3.0;0.0;3.0
Darwin;Alawa;2021;Northern Territory;;Greek;;71.0;22.0;86.0;0.0;86.0
Darwin;Alawa;2021;Northern Territory;Indo-Aryan languages;Hindi;;12.0;0.0;12.0;0.0;12.0
Darwin;Alawa;2021;Northern Territory;Indo-Aryan languages;Nepali;;64.0;4.0;77.0;0.0;77.0
Darwin;Alawa;2021;Northern Territory;Indo-Aryan languages;Punjabi;;25.0;0.0;22.0;0.0;22.0
Darwin;Alawa;2021;Northern Territory;;Japanese;;0.0;0.0;0.0;0.0;0.0
Darwin;Alawa;2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;25.0;0.0;28.0;0.0;27.0
Darwin;Alawa;2021;Northern Territory;;Language used at home not stated;;15.0;3.0;23.0;179.0;203.0
Darwin;Millner;2021;Northern Territory;Chinese languages;Cantonese;;4.0;5.0;10.0;0.0;10.0
Darwin;Millner;2021;Northern Territory;Indo-Aryan languages;Nepali;;142.0;11.0;152.0;4.0;158.0
Darwin;Millner;2021;Northern Territory;;Korean;;0.0;0.0;0.0;0.0;0.0
Darwin;Millner;2021;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Millner;2021;Northern Territory;;Russian;;3.0;0.0;3.0;0.0;3.0
Darwin;Millner;2021;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Millner;2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;52.0;4.0;55.0;0.0;53.0
Darwin;Millner;2021;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;69.0;0.0;69.0;0.0;69.0
Darwin;Millner;2021;Northern Territory;;Vietnamese;;18.0;3.0;18.0;0.0;18.0
Darwin;Karama;2021;Northern Territory;Chinese languages;Mandarin;;41.0;18.0;60.0;0.0;60.0
Darwin;Karama;2021;Northern Territory;;French;;7.0;0.0;7.0;0.0;7.0
Darwin;Karama;2021;Northern Territory;;Greek;;199.0;40.0;239.0;0.0;239.0
Darwin;Karama;2021;Northern Territory;Indo-Aryan languages;Sinhalese;;8.0;0.0;5.0;0.0;11.0
Darwin;Karama;2021;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Karama;2021;Northern Territory;;Persian (excluding Dari);;0.0;0.0;0.0;0.0;0.0
Darwin;Karama;2021;Northern Territory;;Portuguese;;23.0;9.0;31.0;0.0;31.0
Darwin;Karama;2021;Northern Territory;Southeast Asian Austronesian languages;Other(e);;78.0;10.0;87.0;0.0;87.0
Darwin;Karama;2021;Northern Territory;;Vietnamese;;53.0;33.0;83.0;0.0;83.0
Darwin;Wulagi;2021;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Wulagi;2021;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;33.0;0.0;39.0;0.0;39.0
Darwin;Wulagi;2021;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;33.0;0.0;33.0;0.0;29.0
Darwin;Wulagi;2021;Northern Territory;;Tamil;;7.0;0.0;7.0;0.0;7.0
Darwin;Wulagi;2021;Northern Territory;;Vietnamese;;22.0;4.0;26.0;0.0;26.0
Darwin;Darwin City;2021;Northern Territory;Chinese languages;Cantonese;;84.0;11.0;93.0;0.0;93.0
Darwin;Darwin City;2021;Northern Territory;Chinese languages;Mandarin;;344.0;36.0;375.0;0.0;375.0
Darwin;Darwin City;2021;Northern Territory;;French;;28.0;6.0;29.0;0.0;29.0
Darwin;Darwin City;2021;Northern Territory;;German;;22.0;0.0;22.0;0.0;22.0
Darwin;Darwin City;2021;Northern Territory;Indo-Aryan languages;Nepali;;482.0;14.0;495.0;0.0;503.0
Darwin;Darwin City;2021;Northern Territory;;Polish;;4.0;0.0;4.0;0.0;4.0
Darwin;Darwin City;2021;Northern Territory;;Serbian;;12.0;0.0;12.0;0.0;12.0
Darwin;Darwin City;2021;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;87.0;5.0;94.0;0.0;91.0
Darwin;Darwin City;2021;Northern Territory;;Thai;;30.0;13.0;48.0;0.0;48.0
Darwin;Darwin City;2021;Northern Territory;;Vietnamese;;105.0;26.0;129.0;0.0;129.0
Darwin;Fannie Bay;2021;Northern Territory;;Australian Indigenous Languages;;10.0;0.0;10.0;0.0;10.0
Darwin;Fannie Bay;2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Fannie Bay;2021;Northern Territory;Indo-Aryan languages;Punjabi;;8.0;3.0;14.0;0.0;14.0
Darwin;Fannie Bay;2021;Northern Territory;Indo-Aryan languages;Urdu;;19.0;0.0;22.0;0.0;22.0
Darwin;Fannie Bay;2021;Northern Territory;;Khmer;;6.0;0.0;6.0;0.0;6.0
Darwin;Fannie Bay;2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;10.0;0.0;10.0;0.0;10.0
Darwin;Fannie Bay;2021;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;16.0;0.0;18.0;0.0;18.0
Darwin;Fannie Bay;2021;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;24.0;0.0;25.0;0.0;25.0
Darwin;Fannie Bay;2021;Northern Territory;;Tamil;;12.0;0.0;12.0;0.0;12.0
Darwin;Fannie Bay;2021;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;The Gardens (NT);2021;Northern Territory;;Speaks English only;478.0;;;;;478.0
Darwin;The Gardens (NT);2021;Northern Territory;Chinese languages;Cantonese;;0.0;4.0;7.0;0.0;7.0
Darwin;The Gardens (NT);2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;The Gardens (NT);2021;Northern Territory;;German;;0.0;0.0;0.0;0.0;0.0
Darwin;The Gardens (NT);2021;Northern Territory;Indo-Aryan languages;Hindi;;0.0;0.0;0.0;0.0;0.0
Darwin;The Gardens (NT);2021;Northern Territory;;Khmer;;0.0;0.0;0.0;0.0;0.0
Darwin;The Gardens (NT);2021;Northern Territory;;Portuguese;;8.0;0.0;11.0;0.0;11.0
Darwin;Woolner;2021;Northern Territory;;Afrikaans;;11.0;0.0;11.0;0.0;11.0
Darwin;Woolner;2021;Northern Territory;;Arabic;;4.0;0.0;4.0;0.0;4.0
Darwin;Woolner;2021;Northern Territory;;Australian Indigenous Languages;;0.0;0.0;3.0;0.0;3.0
Darwin;Woolner;2021;Northern Territory;Chinese languages;Mandarin;;29.0;0.0;34.0;0.0;34.0
Darwin;Woolner;2021;Northern Territory;;Greek;;17.0;0.0;17.0;0.0;17.0
Darwin;Woolner;2021;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Woolner;2021;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;7.0;0.0;10.0;0.0;10.0
Darwin;Woolner;2021;Northern Territory;;Spanish;;4.0;0.0;4.0;0.0;4.0
Darwin;Marrara;2021;Northern Territory;;Speaks English only;971.0;;;;;971.0
Darwin;Marrara;2021;Northern Territory;;Afrikaans;;0.0;0.0;0.0;0.0;0.0
Darwin;Marrara;2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Marrara;2021;Northern Territory;Indo-Aryan languages;Sinhalese;;12.0;4.0;13.0;0.0;13.0
Darwin;Marrara;2021;Northern Territory;Indo-Aryan languages;Urdu;;0.0;0.0;0.0;0.0;0.0
Darwin;Marrara;2021;Northern Territory;;Italian;;7.0;0.0;7.0;0.0;7.0
Darwin;Marrara;2021;Northern Territory;;Japanese;;0.0;0.0;0.0;0.0;0.0
Darwin;Marrara;2021;Northern Territory;;Korean;;0.0;0.0;0.0;0.0;0.0
Darwin;Marrara;2021;Northern Territory;;Persian (excluding Dari);;0.0;0.0;0.0;0.0;4.0
Darwin;Marrara;2021;Northern Territory;;Vietnamese;;7.0;0.0;8.0;0.0;8.0
Darwin;Casuarina (NT);2021;Northern Territory;Chinese languages;Cantonese;;11.0;0.0;12.0;0.0;12.0
Darwin;Casuarina (NT);2021;Northern Territory;;German;;0.0;0.0;0.0;0.0;0.0
Darwin;Casuarina (NT);2021;Northern Territory;;Italian;;0.0;0.0;0.0;0.0;0.0
Darwin;Casuarina (NT);2021;Northern Territory;;Malayalam;;7.0;0.0;7.0;0.0;7.0
Darwin;Casuarina (NT);2021;Northern Territory;;Vietnamese;;22.0;0.0;24.0;0.0;24.0
Darwin;Casuarina (NT);2021;Northern Territory;;Other(f);;17.0;0.0;17.0;0.0;17.0
Darwin;Anula;2021;Northern Territory;;Arabic;;7.0;0.0;7.0;0.0;7.0
Darwin;Anula;2021;Northern Territory;Chinese languages;Cantonese;;8.0;0.0;11.0;0.0;11.0
Darwin;Anula;2021;Northern Territory;;Greek;;35.0;11.0;46.0;0.0;46.0
Darwin;Anula;2021;Northern Territory;Indo-Aryan languages;Nepali;;8.0;0.0;8.0;0.0;8.0
Darwin;Anula;2021;Northern Territory;Indo-Aryan languages;Punjabi;;6.0;3.0;10.0;0.0;10.0
Darwin;Anula;2021;Northern Territory;;Macedonian;;0.0;0.0;0.0;0.0;0.0
Darwin;Anula;2021;Northern Territory;;Portuguese;;5.0;3.0;9.0;0.0;9.0
Darwin;Anula;2021;Northern Territory;;Thai;;20.0;5.0;33.0;0.0;33.0
Darwin;Anula;2021;Northern Territory;;Vietnamese;;14.0;3.0;21.0;0.0;21.0
Darwin;Anula;2021;Northern Territory;;Other(f);;63.0;14.0;79.0;3.0;82.0
Darwin;Anula;2021;Northern Territory;;Language used at home not stated;;11.0;3.0;11.0;183.0;200.0
Darwin;The Narrows (NT);2021;Northern Territory;Chinese languages;Cantonese;;0.0;0.0;3.0;0.0;3.0
Darwin;The Narrows (NT);2021;Northern Territory;;French;;0.0;0.0;0.0;0.0;0.0
Darwin;The Narrows (NT);2021;Northern Territory;;German;;4.0;0.0;4.0;0.0;4.0
Darwin;The Narrows (NT);2021;Northern Territory;;Greek;;4.0;3.0;9.0;0.0;9.0
Darwin;The Narrows (NT);2021;Northern Territory;Indo-Aryan languages;Gujarati;;0.0;0.0;0.0;0.0;0.0
Darwin;The Narrows (NT);2021;Northern Territory;Indo-Aryan languages;Other(d);;0.0;0.0;0.0;0.0;0.0
Darwin;The Narrows (NT);2021;Northern Territory;;Italian;;0.0;0.0;4.0;0.0;4.0
Darwin;Stuart Park;2021;Northern Territory;;Afrikaans;;10.0;0.0;15.0;0.0;15.0
Darwin;Stuart Park;2021;Northern Territory;Chinese languages;Cantonese;;29.0;13.0;41.0;0.0;41.0
Darwin;Stuart Park;2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Stuart Park;2021;Northern Territory;;French;;29.0;0.0;29.0;0.0;29.0
Darwin;Stuart Park;2021;Northern Territory;Indo-Aryan languages;Nepali;;188.0;6.0;192.0;0.0;192.0
Darwin;Stuart Park;2021;Northern Territory;;Persian (excluding Dari);;0.0;0.0;0.0;0.0;0.0
Darwin;Stuart Park;2021;Northern Territory;;Serbian;;8.0;0.0;8.0;0.0;8.0
Darwin;Stuart Park;2021;Northern Territory;;Spanish;;18.0;0.0;16.0;0.0;16.0
Darwin;Wagaman;2021;Northern Territory;;Speaks English only;979.0;;;;;979.0
Darwin;Wagaman;2021;Northern Territory;Indo-Aryan languages;Gujarati;;9.0;0.0;11.0;0.0;12.0
Darwin;Wagaman;2021;Northern Territory;Indo-Aryan languages;Nepali;;96.0;0.0;101.0;0.0;101.0
Darwin;Wagaman;2021;Northern Territory;;Malayalam;;14.0;0.0;14.0;0.0;14.0
Darwin;Wagaman;2021;Northern Territory;;Persian (excluding Dari);;0.0;0.0;0.0;0.0;0.0
Darwin;Wagaman;2021;Northern Territory;;Portuguese;;15.0;5.0;13.0;0.0;13.0
Darwin;Wagaman;2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;43.0;0.0;43.0;0.0;44.0
Darwin;Wagaman;2021;Northern Territory;Southeast Asian Austronesian languages;Other(e);;24.0;5.0;33.0;0.0;33.0
Darwin;Wagaman;2021;Northern Territory;;Language used at home not stated;;5.0;8.0;13.0;133.0;143.0
Darwin;Jingili;2021;Northern Territory;;Afrikaans;;0.0;0.0;0.0;0.0;0.0
Darwin;Jingili;2021;Northern Territory;;German;;10.0;0.0;10.0;0.0;10.0
Darwin;Jingili;2021;Northern Territory;;Greek;;48.0;7.0;54.0;0.0;54.0
Darwin;Jingili;2021;Northern Territory;Indo-Aryan languages;Hindi;;0.0;0.0;0.0;0.0;0.0
Darwin;Jingili;2021;Northern Territory;Indo-Aryan languages;Nepali;;4.0;0.0;4.0;0.0;4.0
Darwin;Jingili;2021;Northern Territory;;Japanese;;0.0;0.0;0.0;0.0;0.0
Darwin;Jingili;2021;Northern Territory;;Khmer;;0.0;0.0;0.0;0.0;0.0
Darwin;Jingili;2021;Northern Territory;;Korean;;0.0;0.0;0.0;0.0;0.0
Darwin;Jingili;2021;Northern Territory;;Portuguese;;13.0;0.0;13.0;0.0;13.0
Darwin;Jingili;2021;Northern Territory;;Russian;;0.0;0.0;0.0;0.0;0.0
Darwin;Jingili;2021;Northern Territory;;Serbian;;0.0;0.0;0.0;0.0;0.0
Darwin;Jingili;2021;Northern Territory;;Thai;;3.0;0.0;4.0;0.0;4.0
Darwin;Nakara;2021;Northern Territory;;Australian Indigenous Languages;;15.0;0.0;15.0;0.0;15.0
Darwin;Nakara;2021;Northern Territory;Chinese languages;Mandarin;;99.0;26.0;126.0;0.0;126.0
Darwin;Nakara;2021;Northern Territory;;German;;5.0;0.0;5.0;0.0;5.0
Darwin;Nakara;2021;Northern Territory;Indo-Aryan languages;Gujarati;;3.0;0.0;3.0;0.0;3.0
Darwin;Nakara;2021;Northern Territory;Indo-Aryan languages;Hindi;;9.0;0.0;9.0;0.0;9.0
Darwin;Coonawarra (NT);2021;Northern Territory;;Afrikaans;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;;Greek;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;Indo-Aryan languages;Other(d);;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;;Khmer;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;;Spanish;;0.0;0.0;0.0;0.0;0.0
Darwin;Coonawarra (NT);2021;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;Lyons (NT);2021;Northern Territory;;Arabic;;9.0;0.0;9.0;0.0;9.0
Darwin;Lyons (NT);2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Lyons (NT);2021;Northern Territory;;French;;6.0;0.0;6.0;0.0;6.0
Darwin;Lyons (NT);2021;Northern Territory;;German;;0.0;0.0;0.0;0.0;0.0
Darwin;Lyons (NT);2021;Northern Territory;;Malayalam;;56.0;3.0;60.0;0.0;60.0
Darwin;Lyons (NT);2021;Northern Territory;;Persian (excluding Dari);;5.0;0.0;5.0;0.0;5.0
Darwin;Lyons (NT);2021;Northern Territory;;Russian;;4.0;0.0;4.0;0.0;4.0
Darwin;Lyons (NT);2021;Northern Territory;;Samoan;;0.0;0.0;0.0;0.0;0.0
Darwin;Lyons (NT);2021;Northern Territory;;Thai;;9.0;0.0;12.0;0.0;12.0
Darwin;Lyons (NT);2021;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;Lyons (NT);2021;Northern Territory;;Other(f);;56.0;7.0;63.0;0.0;63.0
Darwin;Brinkin;2021;Northern Territory;Chinese languages;Other(c);;0.0;0.0;0.0;0.0;0.0
Darwin;Brinkin;2021;Northern Territory;Indo-Aryan languages;Gujarati;;0.0;0.0;0.0;0.0;0.0
Darwin;Brinkin;2021;Northern Territory;;Malayalam;;40.0;3.0;35.0;0.0;35.0
Darwin;Brinkin;2021;Northern Territory;;Portuguese;;3.0;0.0;9.0;0.0;5.0
Darwin;Brinkin;2021;Northern Territory;;Russian;;0.0;0.0;0.0;0.0;0.0
Darwin;Brinkin;2021;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;9.0;0.0;13.0;0.0;13.0
Darwin;Brinkin;2021;Northern Territory;;Thai;;5.0;0.0;7.0;0.0;7.0
Darwin;Leanyer;2021;Northern Territory;;Speaks English only;2849.0;;;;;2849.0
Darwin;Leanyer;2021;Northern Territory;;Australian Indigenous Languages;;24.0;3.0;28.0;0.0;28.0
Darwin;Leanyer;2021;Northern Territory;Chinese languages;Other(c);;62.0;16.0;75.0;0.0;75.0
Darwin;Leanyer;2021;Northern Territory;;French;;11.0;0.0;12.0;0.0;12.0
Darwin;Leanyer;2021;Northern Territory;Indo-Aryan languages;Punjabi;;25.0;0.0;25.0;0.0;27.0
Darwin;Leanyer;2021;Northern Territory;Indo-Aryan languages;Urdu;;49.0;4.0;50.0;0.0;55.0
Darwin;Leanyer;2021;Northern Territory;;Russian;;4.0;0.0;4.0;0.0;4.0
Darwin;Leanyer;2021;Northern Territory;;Tamil;;24.0;5.0;30.0;0.0;33.0
Darwin;Leanyer;2021;Northern Territory;;Thai;;27.0;4.0;33.0;0.0;33.0
Darwin;Leanyer;2021;Northern Territory;;Language used at home not stated;;19.0;0.0;19.0;341.0;361.0
Darwin;Ludmilla;2021;Northern Territory;;Speaks English only;1163.0;;;;;1163.0
Darwin;Ludmilla;2021;Northern Territory;;Afrikaans;;5.0;0.0;5.0;0.0;5.0
Darwin;Ludmilla;2021;Northern Territory;Chinese languages;Mandarin;;3.0;5.0;8.0;0.0;8.0
Darwin;Ludmilla;2021;Northern Territory;Chinese languages;Other(c);;0.0;0.0;0.0;0.0;0.0
Darwin;Ludmilla;2021;Northern Territory;;German;;9.0;0.0;9.0;0.0;9.0
Darwin;Ludmilla;2021;Northern Territory;Indo-Aryan languages;Bengali;;4.0;0.0;4.0;0.0;4.0
Darwin;Ludmilla;2021;Northern Territory;;Italian;;0.0;0.0;0.0;0.0;0.0
Darwin;Ludmilla;2021;Northern Territory;;Language used at home not stated;;19.0;0.0;19.0;84.0;105.0
Darwin;Larrakeyah;2021;Northern Territory;;Afrikaans;;7.0;0.0;7.0;0.0;7.0
Darwin;Larrakeyah;2021;Northern Territory;;Australian Indigenous Languages;;11.0;3.0;14.0;0.0;14.0
Darwin;Larrakeyah;2021;Northern Territory;Chinese languages;Cantonese;;19.0;0.0;27.0;0.0;27.0
Darwin;Larrakeyah;2021;Northern Territory;Chinese languages;Mandarin;;59.0;7.0;70.0;0.0;67.0
Darwin;Larrakeyah;2021;Northern Territory;Chinese languages;Other(c);;8.0;0.0;10.0;0.0;10.0
Darwin;Larrakeyah;2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Larrakeyah;2021;Northern Territory;;French;;18.0;0.0;18.0;0.0;18.0
Darwin;Larrakeyah;2021;Northern Territory;;German;;24.0;0.0;24.0;0.0;25.0
Darwin;Larrakeyah;2021;Northern Territory;;Khmer;;0.0;0.0;6.0;0.0;6.0
Darwin;Larrakeyah;2021;Northern Territory;;Macedonian;;4.0;0.0;4.0;0.0;4.0
Darwin;Larrakeyah;2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;35.0;0.0;35.0;0.0;35.0
Darwin;Larrakeyah;2021;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;22.0;5.0;24.0;0.0;25.0
Darwin;Larrakeyah;2021;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;68.0;0.0;64.0;0.0;66.0
Darwin;Larrakeyah;2021;Northern Territory;Southeast Asian Austronesian languages;Other(e);;8.0;4.0;12.0;0.0;12.0
Darwin;Lee Point;2021;Northern Territory;Chinese languages;Cantonese;;3.0;0.0;4.0;0.0;4.0
Darwin;Lee Point;2021;Northern Territory;Indo-Aryan languages;Sinhalese;;0.0;0.0;0.0;0.0;0.0
Darwin;Lee Point;2021;Northern Territory;Indo-Aryan languages;Urdu;;0.0;0.0;0.0;0.0;0.0
Darwin;Lee Point;2021;Northern Territory;;Persian (excluding Dari);;0.0;0.0;0.0;0.0;0.0
Darwin;Lee Point;2021;Northern Territory;Southeast Asian Austronesian languages;Tagalog;;0.0;0.0;0.0;0.0;0.0
Darwin;Lee Point;2021;Northern Territory;;Turkish;;0.0;0.0;0.0;0.0;0.0
Darwin;Berrimah;2021;Northern Territory;;Arabic;;12.0;0.0;12.0;0.0;12.0
Darwin;Berrimah;2021;Northern Territory;Chinese languages;Other(c);;0.0;0.0;0.0;0.0;0.0
Darwin;Berrimah;2021;Northern Territory;;German;;0.0;0.0;0.0;0.0;0.0
Darwin;Berrimah;2021;Northern Territory;;Greek;;22.0;8.0;29.0;0.0;29.0
Darwin;Berrimah;2021;Northern Territory;Indo-Aryan languages;Hindi;;3.0;0.0;3.0;0.0;3.0
Darwin;Berrimah;2021;Northern Territory;Indo-Aryan languages;Other(d);;0.0;0.0;0.0;0.0;0.0
Darwin;Berrimah;2021;Northern Territory;;Khmer;;0.0;0.0;0.0;0.0;0.0
Darwin;Berrimah;2021;Northern Territory;;Spanish;;4.0;0.0;6.0;0.0;6.0
Darwin;Berrimah;2021;Northern Territory;;Language used at home not stated;;19.0;4.0;29.0;176.0;202.0
Darwin;Parap;2021;Northern Territory;Chinese languages;Cantonese;;11.0;0.0;12.0;0.0;12.0
Darwin;Parap;2021;Northern Territory;Chinese languages;Mandarin;;30.0;3.0;33.0;0.0;33.0
Darwin;Parap;2021;Northern Territory;Chinese languages;Other(c);;10.0;0.0;10.0;0.0;10.0
Darwin;Parap;2021;Northern Territory;Indo-Aryan languages;Nepali;;46.0;0.0;48.0;0.0;48.0
Darwin;Parap;2021;Northern Territory;;Portuguese;;34.0;0.0;34.0;0.0;34.0
Darwin;Parap;2021;Northern Territory;;Serbian;;0.0;0.0;0.0;0.0;0.0
Darwin;Parap;2021;Northern Territory;;Spanish;;6.0;6.0;10.0;0.0;10.0
Darwin;Parap;2021;Northern Territory;;Vietnamese;;9.0;0.0;11.0;0.0;11.0
Darwin;Coconut Grove;2021;Northern Territory;;Australian Indigenous Languages;;63.0;3.0;62.0;3.0;64.0
Darwin;Coconut Grove;2021;Northern Territory;Chinese languages;Other(c);;9.0;4.0;12.0;0.0;12.0
Darwin;Coconut Grove;2021;Northern Territory;;French;;8.0;0.0;8.0;0.0;11.0
Darwin;Coconut Grove;2021;Northern Territory;Indo-Aryan languages;Gujarati;;24.0;0.0;24.0;0.0;24.0
Darwin;Coconut Grove;2021;Northern Territory;Indo-Aryan languages;Hindi;;32.0;0.0;32.0;0.0;32.0
Darwin;Coconut Grove;2021;Northern Territory;Indo-Aryan languages;Punjabi;;92.0;0.0;93.0;3.0;100.0
Darwin;Coconut Grove;2021;Northern Territory;;Japanese;;4.0;0.0;4.0;0.0;4.0
Darwin;Coconut Grove;2021;Northern Territory;;Korean;;0.0;0.0;0.0;0.0;0.0
Darwin;Coconut Grove;2021;Northern Territory;Southeast Asian Austronesian languages;Filipino;;43.0;0.0;42.0;0.0;43.0
Darwin;Coconut Grove;2021;Northern Territory;Southeast Asian Austronesian languages;Indonesian;;25.0;3.0;28.0;0.0;27.0
Darwin;Coconut Grove;2021;Northern Territory;;Tamil;;14.0;0.0;14.0;0.0;14.0
Darwin;Bayview (NT);2021;Northern Territory;;Speaks English only;1202.0;;;;;1202.0
Darwin;Bayview (NT);2021;Northern Territory;;Croatian;;0.0;0.0;0.0;0.0;0.0
Darwin;Bayview (NT);2021;Northern Territory;Indo-Aryan languages;Nepali;;9.0;0.0;9.0;0.0;9.0
Darwin;Bayview (NT);2021;Northern Territory;Indo-Aryan languages;Sinhalese;;0.0;0.0;0.0;0.0;0.0
Darwin;Bayview (NT);2021;Northern Territory;;Russian;;0.0;0.0;0.0;0.0;0.0
