abs_lga;census_year;suburb;state;country_of_birth;0_4_years;5_14_years;15_24_years;25_44_years;45_54_years;55_64_years;65_74_years;75_84_years;85_years_and_older;total
Darwin;2021;Wanguri;Northern Territory;Nepal;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;7.0
Darwin;2021;Wanguri;Northern Territory;Philippines;0.0;8.0;9.0;17.0;14.0;8.0;7.0;0.0;0.0;63.0
Darwin;2021;Wanguri;Northern Territory;Zimbabwe;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
Darwin;2021;Alawa;Northern Territory;Australia(b);131.0;198.0;116.0;292.0;135.0;112.0;97.0;34.0;4.0;1113.0
Darwin;2021;Alawa;Northern Territory;Bosnia and Herzegovina;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2021;Alawa;Northern Territory;Brazil;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Alawa;Northern Territory;Fiji;0.0;0.0;5.0;0.0;4.0;0.0;0.0;0.0;0.0;6.0
Darwin;2021;Alawa;Northern Territory;Hong Kong (SAR of China)(c);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2021;Alawa;Northern Territory;Iraq;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Alawa;Northern Territory;Lebanon;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Alawa;Northern Territory;Nepal;0.0;4.0;18.0;44.0;0.0;0.0;0.0;0.0;0.0;61.0
Darwin;2021;Alawa;Northern Territory;Netherlands;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Alawa;Northern Territory;New Zealand;0.0;3.0;4.0;8.0;6.0;4.0;7.0;4.0;0.0;41.0
Darwin;2021;Alawa;Northern Territory;Thailand;0.0;0.0;4.0;10.0;3.0;0.0;0.0;0.0;0.0;17.0
Darwin;2021;Millner;Northern Territory;Afghanistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Millner;Northern Territory;Chile;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0
Darwin;2021;Millner;Northern Territory;China (excludes SARs and Taiwan)(c);0.0;0.0;0.0;6.0;4.0;0.0;3.0;0.0;0.0;16.0
Darwin;2021;Millner;Northern Territory;France;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0
Darwin;2021;Millner;Northern Territory;Greece;0.0;0.0;3.0;9.0;0.0;8.0;14.0;4.0;4.0;46.0
Darwin;2021;Millner;Northern Territory;India;5.0;11.0;4.0;101.0;5.0;3.0;0.0;0.0;0.0;135.0
Darwin;2021;Millner;Northern Territory;Iraq;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Millner;Northern Territory;Myanmar;0.0;0.0;0.0;5.0;0.0;3.0;0.0;0.0;0.0;5.0
Darwin;2021;Millner;Northern Territory;New Zealand;0.0;0.0;0.0;14.0;0.0;8.0;9.0;0.0;0.0;32.0
Darwin;2021;Millner;Northern Territory;North Macedonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Millner;Northern Territory;Papua New Guinea;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Millner;Northern Territory;Born elsewhere(d);0.0;10.0;4.0;39.0;13.0;15.0;16.0;10.0;5.0;108.0
Darwin;2021;Karama;Northern Territory;Afghanistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Karama;Northern Territory;Canada;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2021;Karama;Northern Territory;Croatia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Karama;Northern Territory;Egypt;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;8.0
Darwin;2021;Karama;Northern Territory;Hong Kong (SAR of China)(c);0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;9.0
Darwin;2021;Karama;Northern Territory;India;0.0;5.0;4.0;45.0;3.0;15.0;9.0;0.0;0.0;84.0
Darwin;2021;Karama;Northern Territory;Lebanon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Karama;Northern Territory;Pakistan;0.0;0.0;0.0;13.0;5.0;0.0;0.0;0.0;0.0;19.0
Darwin;2021;Karama;Northern Territory;Papua New Guinea;0.0;0.0;0.0;6.0;10.0;8.0;4.0;0.0;0.0;26.0
Darwin;2021;Karama;Northern Territory;United States of America;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Wulagi;Northern Territory;Afghanistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Wulagi;Northern Territory;Bangladesh;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Wulagi;Northern Territory;Croatia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Wulagi;Northern Territory;Greece;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
Darwin;2021;Wulagi;Northern Territory;Iraq;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Wulagi;Northern Territory;Mauritius;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Wulagi;Northern Territory;Netherlands;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Wulagi;Northern Territory;Pakistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Wulagi;Northern Territory;Philippines;0.0;5.0;10.0;33.0;16.0;11.0;0.0;0.0;0.0;78.0
Darwin;2021;Wulagi;Northern Territory;Poland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Wulagi;Northern Territory;Samoa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Wulagi;Northern Territory;South Africa;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;11.0
Darwin;2021;Wulagi;Northern Territory;Sri Lanka;0.0;3.0;0.0;4.0;0.0;0.0;3.0;0.0;0.0;17.0
Darwin;2021;Wulagi;Northern Territory;United States of America;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;4.0
Darwin;2021;Darwin City;Northern Territory;China (excludes SARs and Taiwan)(c);0.0;12.0;28.0;203.0;16.0;10.0;7.0;0.0;3.0;269.0
Darwin;2021;Darwin City;Northern Territory;India;0.0;10.0;22.0;193.0;15.0;10.0;8.0;0.0;0.0;264.0
Darwin;2021;Darwin City;Northern Territory;Italy;0.0;0.0;4.0;27.0;6.0;0.0;7.0;4.0;0.0;46.0
Darwin;2021;Darwin City;Northern Territory;Malaysia;0.0;3.0;5.0;30.0;11.0;4.0;0.0;0.0;0.0;58.0
Darwin;2021;Darwin City;Northern Territory;Malta;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0
Darwin;2021;Darwin City;Northern Territory;Myanmar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Darwin City;Northern Territory;New Zealand;0.0;0.0;10.0;59.0;25.0;39.0;18.0;6.0;0.0;157.0
Darwin;2021;Darwin City;Northern Territory;North Macedonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Darwin City;Northern Territory;Sri Lanka;0.0;8.0;4.0;100.0;9.0;6.0;0.0;0.0;0.0;130.0
Darwin;2021;Darwin City;Northern Territory;Thailand;0.0;3.0;3.0;32.0;4.0;7.0;4.0;0.0;0.0;52.0
Darwin;2021;Fannie Bay;Northern Territory;Germany;0.0;0.0;0.0;3.0;3.0;3.0;3.0;3.0;0.0;15.0
Darwin;2021;Fannie Bay;Northern Territory;Hong Kong (SAR of China)(c);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Fannie Bay;Northern Territory;Indonesia;0.0;0.0;0.0;9.0;0.0;5.0;3.0;0.0;0.0;19.0
Darwin;2021;Fannie Bay;Northern Territory;North Macedonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Fannie Bay;Northern Territory;Papua New Guinea;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;7.0
Darwin;2021;Fannie Bay;Northern Territory;Philippines;3.0;6.0;3.0;24.0;5.0;3.0;0.0;0.0;0.0;46.0
Darwin;2021;Fannie Bay;Northern Territory;Singapore;0.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;10.0
Darwin;2021;Fannie Bay;Northern Territory;Wales;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Fannie Bay;Northern Territory;Born elsewhere(d);0.0;0.0;10.0;37.0;22.0;13.0;8.0;4.0;0.0;95.0
Darwin;2021;The Gardens (NT);Northern Territory;Afghanistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;The Gardens (NT);Northern Territory;Bangladesh;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;The Gardens (NT);Northern Territory;Croatia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;The Gardens (NT);Northern Territory;Iran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;The Gardens (NT);Northern Territory;Korea, Republic of (South);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;The Gardens (NT);Northern Territory;Myanmar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2021;Woolner;Northern Territory;Bangladesh;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;15.0
Darwin;2021;Woolner;Northern Territory;Brazil;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Woolner;Northern Territory;Greece;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Woolner;Northern Territory;Indonesia;0.0;0.0;0.0;9.0;6.0;0.0;0.0;0.0;0.0;12.0
Darwin;2021;Woolner;Northern Territory;Ireland;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;19.0
Darwin;2021;Woolner;Northern Territory;Lebanon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Woolner;Northern Territory;Mauritius;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2021;Woolner;Northern Territory;Sri Lanka;0.0;3.0;3.0;25.0;7.0;0.0;0.0;0.0;0.0;43.0
Darwin;2021;Woolner;Northern Territory;Thailand;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;5.0
Darwin;2021;Woolner;Northern Territory;United States of America;0.0;5.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2021;Marrara;Northern Territory;Afghanistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Marrara;Northern Territory;Australia(b);64.0;98.0;80.0;197.0;137.0;153.0;115.0;33.0;9.0;881.0
Darwin;2021;Marrara;Northern Territory;Canada;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Marrara;Northern Territory;China (excludes SARs and Taiwan)(c);0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;8.0
Darwin;2021;Marrara;Northern Territory;Hong Kong (SAR of China)(c);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
Darwin;2021;Marrara;Northern Territory;Iran;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0
Darwin;2021;Marrara;Northern Territory;Japan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Marrara;Northern Territory;Myanmar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Marrara;Northern Territory;Nepal;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;11.0
Darwin;2021;Marrara;Northern Territory;Papua New Guinea;0.0;0.0;0.0;5.0;0.0;0.0;3.0;0.0;0.0;10.0
Darwin;2021;Marrara;Northern Territory;Poland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Marrara;Northern Territory;Scotland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;10.0
Darwin;2021;Casuarina (NT);Northern Territory;Bangladesh;0.0;0.0;17.0;18.0;0.0;0.0;0.0;0.0;0.0;34.0
Darwin;2021;Casuarina (NT);Northern Territory;Cambodia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Casuarina (NT);Northern Territory;Chile;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Casuarina (NT);Northern Territory;China (excludes SARs and Taiwan)(c);0.0;0.0;25.0;46.0;0.0;0.0;0.0;0.0;0.0;64.0
Darwin;2021;Casuarina (NT);Northern Territory;Egypt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Casuarina (NT);Northern Territory;Germany;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Casuarina (NT);Northern Territory;Iran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Casuarina (NT);Northern Territory;Iraq;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Casuarina (NT);Northern Territory;Korea, Republic of (South);0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2021;Casuarina (NT);Northern Territory;Scotland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Casuarina (NT);Northern Territory;Turkey;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Casuarina (NT);Northern Territory;Zimbabwe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Casuarina (NT);Northern Territory;Born elsewhere(d);0.0;0.0;6.0;16.0;0.0;0.0;0.0;0.0;0.0;20.0
Darwin;2021;Anula;Northern Territory;Australia(b);153.0;287.0;205.0;392.0;209.0;186.0;117.0;42.0;3.0;1592.0
Darwin;2021;Anula;Northern Territory;Brazil;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Anula;Northern Territory;Germany;0.0;0.0;0.0;3.0;6.0;0.0;5.0;0.0;0.0;15.0
Darwin;2021;Anula;Northern Territory;Japan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Anula;Northern Territory;Mauritius;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Anula;Northern Territory;North Macedonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Anula;Northern Territory;Papua New Guinea;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Anula;Northern Territory;Samoa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Anula;Northern Territory;Singapore;0.0;0.0;0.0;5.0;0.0;9.0;0.0;0.0;0.0;9.0
Darwin;2021;Anula;Northern Territory;South Africa;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;13.0
Darwin;2021;Anula;Northern Territory;Thailand;0.0;5.0;3.0;10.0;6.0;7.0;0.0;0.0;0.0;32.0
Darwin;2021;Anula;Northern Territory;Turkey;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Anula;Northern Territory;Zimbabwe;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Anula;Northern Territory;Country of birth not stated;13.0;34.0;18.0;55.0;35.0;15.0;13.0;7.0;0.0;188.0
Darwin;2021;The Narrows (NT);Northern Territory;Bangladesh;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;The Narrows (NT);Northern Territory;Egypt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;The Narrows (NT);Northern Territory;Iran;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;The Narrows (NT);Northern Territory;Ireland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;The Narrows (NT);Northern Territory;Scotland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;The Narrows (NT);Northern Territory;Singapore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;The Narrows (NT);Northern Territory;Taiwan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;The Narrows (NT);Northern Territory;United States of America;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Stuart Park;Northern Territory;Afghanistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Stuart Park;Northern Territory;Australia(b);179.0;241.0;293.0;802.0;290.0;275.0;119.0;39.0;6.0;2238.0
Darwin;2021;Stuart Park;Northern Territory;Bangladesh;0.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;32.0
Darwin;2021;Stuart Park;Northern Territory;Croatia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Stuart Park;Northern Territory;England;0.0;4.0;5.0;35.0;23.0;30.0;19.0;9.0;0.0;131.0
Darwin;2021;Stuart Park;Northern Territory;Germany;0.0;0.0;0.0;8.0;3.0;5.0;5.0;0.0;0.0;19.0
Darwin;2021;Stuart Park;Northern Territory;Greece;0.0;0.0;4.0;0.0;0.0;4.0;8.0;9.0;0.0;30.0
Darwin;2021;Stuart Park;Northern Territory;India;0.0;9.0;13.0;73.0;4.0;0.0;0.0;0.0;0.0;99.0
Darwin;2021;Stuart Park;Northern Territory;Malaysia;0.0;4.0;0.0;5.0;3.0;5.0;3.0;4.0;0.0;30.0
Darwin;2021;Stuart Park;Northern Territory;Netherlands;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;9.0
Darwin;2021;Stuart Park;Northern Territory;New Zealand;0.0;8.0;12.0;30.0;26.0;29.0;15.0;0.0;0.0;118.0
Darwin;2021;Stuart Park;Northern Territory;Scotland;0.0;0.0;0.0;6.0;0.0;0.0;4.0;0.0;0.0;14.0
Darwin;2021;Stuart Park;Northern Territory;Sri Lanka;7.0;11.0;6.0;83.0;0.0;0.0;0.0;0.0;0.0;113.0
Darwin;2021;Stuart Park;Northern Territory;Taiwan;0.0;0.0;0.0;26.0;0.0;0.0;0.0;0.0;0.0;26.0
Darwin;2021;Wagaman;Northern Territory;Afghanistan;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Wagaman;Northern Territory;Cambodia;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Wagaman;Northern Territory;Chile;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2021;Wagaman;Northern Territory;France;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Wagaman;Northern Territory;Germany;0.0;0.0;0.0;4.0;7.0;7.0;4.0;3.0;0.0;19.0
Darwin;2021;Wagaman;Northern Territory;Ireland;0.0;3.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;6.0
Darwin;2021;Wagaman;Northern Territory;Mauritius;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Wagaman;Northern Territory;Poland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Jingili;Northern Territory;Chile;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Jingili;Northern Territory;Croatia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Jingili;Northern Territory;England;0.0;0.0;3.0;10.0;10.0;19.0;8.0;0.0;0.0;58.0
Darwin;2021;Jingili;Northern Territory;Indonesia;0.0;0.0;5.0;11.0;6.0;5.0;6.0;0.0;0.0;30.0
Darwin;2021;Jingili;Northern Territory;Ireland;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;8.0
Darwin;2021;Jingili;Northern Territory;Italy;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
Darwin;2021;Jingili;Northern Territory;Japan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Jingili;Northern Territory;Malaysia;0.0;0.0;0.0;4.0;0.0;0.0;7.0;0.0;0.0;9.0
Darwin;2021;Jingili;Northern Territory;Malta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Jingili;Northern Territory;Myanmar;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Jingili;Northern Territory;New Zealand;0.0;0.0;0.0;9.0;10.0;8.0;3.0;0.0;0.0;25.0
Darwin;2021;Jingili;Northern Territory;North Macedonia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Jingili;Northern Territory;Philippines;0.0;3.0;8.0;18.0;4.0;5.0;0.0;0.0;0.0;49.0
Darwin;2021;Jingili;Northern Territory;Poland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Jingili;Northern Territory;South Africa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
Darwin;2021;Jingili;Northern Territory;Thailand;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
Darwin;2021;Nakara;Northern Territory;Brazil;0.0;3.0;4.0;0.0;3.0;0.0;0.0;0.0;0.0;9.0
Darwin;2021;Nakara;Northern Territory;Cambodia;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;8.0
Darwin;2021;Nakara;Northern Territory;Croatia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Nakara;Northern Territory;England;0.0;0.0;0.0;6.0;7.0;9.0;19.0;8.0;0.0;41.0
Darwin;2021;Nakara;Northern Territory;Fiji;0.0;5.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;13.0
Darwin;2021;Nakara;Northern Territory;Hong Kong (SAR of China)(c);0.0;0.0;0.0;6.0;0.0;0.0;5.0;6.0;0.0;16.0
Darwin;2021;Nakara;Northern Territory;Indonesia;0.0;9.0;0.0;4.0;15.0;4.0;0.0;0.0;0.0;27.0
Darwin;2021;Nakara;Northern Territory;Myanmar;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;6.0
Darwin;2021;Nakara;Northern Territory;New Zealand;0.0;0.0;0.0;6.0;12.0;6.0;3.0;6.0;0.0;27.0
Darwin;2021;Nakara;Northern Territory;Thailand;0.0;3.0;5.0;4.0;0.0;0.0;0.0;0.0;0.0;13.0
Darwin;2021;Coonawarra (NT);Northern Territory;Afghanistan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Coonawarra (NT);Northern Territory;Cambodia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Coonawarra (NT);Northern Territory;Chile;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Coonawarra (NT);Northern Territory;China (excludes SARs and Taiwan)(c);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Coonawarra (NT);Northern Territory;Egypt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Coonawarra (NT);Northern Territory;Hong Kong (SAR of China)(c);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Coonawarra (NT);Northern Territory;Ireland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Coonawarra (NT);Northern Territory;Philippines;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Coonawarra (NT);Northern Territory;Poland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Coonawarra (NT);Northern Territory;Samoa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Coonawarra (NT);Northern Territory;South Africa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Coonawarra (NT);Northern Territory;Sri Lanka;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Coonawarra (NT);Northern Territory;Wales;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Lyons (NT);Northern Territory;Cambodia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Lyons (NT);Northern Territory;Canada;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;4.0
Darwin;2021;Lyons (NT);Northern Territory;Malta;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Lyons (NT);Northern Territory;Netherlands;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Lyons (NT);Northern Territory;Thailand;0.0;0.0;6.0;5.0;4.0;4.0;0.0;0.0;0.0;10.0
Darwin;2021;Lyons (NT);Northern Territory;Turkey;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Lyons (NT);Northern Territory;United States of America;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;8.0
Darwin;2021;Lyons (NT);Northern Territory;Vietnam;0.0;0.0;0.0;5.0;0.0;5.0;3.0;0.0;0.0;17.0
Darwin;2021;Lyons (NT);Northern Territory;Wales;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;7.0
Darwin;2021;Brinkin;Northern Territory;Bangladesh;0.0;0.0;7.0;7.0;0.0;0.0;5.0;0.0;0.0;16.0
Darwin;2021;Brinkin;Northern Territory;Bosnia and Herzegovina;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Brinkin;Northern Territory;Croatia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Darwin;2021;Brinkin;Northern Territory;France;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
